0,0,4,-2,0,-3,0,0,-2,-3,x,3,0,x,-3,0,3,-2,x,-3,-2,-3,0,x,3,3,3,-3,-2,-3,3,3,3,-3,0,-3,3,0,3,-3,-3,-3,3,-3,3,-3,0,2,0,0,3,0,0,-3,0,0,3,0,0,-3,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-2,-3,0,0,0,3,0,3,x,0,-3,-3,3,3,-2,-3,-3,2,3,0,3,-3,3,-3,0,x,3,3,3,-3,-2,-3,3,3,3,-3,-3,-3,3,-3,3,-3,0,-3,3,3,3,-3,2,-3,0,3,3,0,0,-3,0,-3,3,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3,0,0,-3,-3,3,3,-2,x,-3,0,3,x,x,-3,2,-3,3,3,3,-3,3,-3,0,x,3,3,3,-3,x,-3,3,x,3,-3,-3,-3,3,3,3,-3,0,-3,3,3,3,-2,0,-3,0,-3,3,0,0,-3,0,0,3,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,0,-3,-3,0,3,0,-2,-3,0,3,3,-2,-3,-3,-3,3,0,3,x,2,-3,3,3,3,-3,3,-3,0,-3,3,3,3,-3,-3,-3,3,0,3,-3,0,-3,3,3,3,-3,-2,-3,3,2,3,-2,0,-3,0,0,3,0,0,-3,0,0,3,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-3,-3,0,3,0,0,x,0,3,3,-2,x,-3,-3,x,3,x,-3,-3,-3,3,0,3,x,x,-3,3,x,3,2,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,0,x,3,x,x,x,-2,-3,x,0,x,-2,0,-3,0,0,3,0,0,-3,0,0,3,0,0,-3,0,0,0,0,0,0,0,0,0,0,0
-3,0,0,0,0,0,0,0,3,-2,-2,-3,-3,2,3,-2,-3,-3,-3,0,3,3,0,-3,-3,3,0,3,2,3,x,x,-3,x,x,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,0,-4,3,0,0,0,-2,-3,0,0,3,0,0,-3,0,0,3,0,0,-3,0,0,3,0,0,-3,0,0,0,0,0,0,0,0
0,0,0,0,0,3,0,-2,x,-3,x,x,-2,x,-3,x,-3,x,x,0,-3,-3,0,3,3,0,2,x,3,-3,-3,0,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,x,-3,3,3,3,-3,0,-4,3,0,3,0,0,-3,0,0,3,0,0,-3,0,0,3,0,0,-3,0,0,3,0,0,-3,0,0,0,0,0
0,0,0,0,0,-2,-3,0,3,0,-2,-3,0,-3,0,0,0,-3,-3,0,0,0,0,2,0,3,x,2,2,x,-3,-2,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-4,-3,3,3,3,-3,0,x,3,0,3,0,0,-3,0,0,3,0,0,-3,0,0,3,0,0,-3,0,0,3,0,0,-3,0,0
0,0,0,x,0,3,3,-2,x,0,-3,x,0,-2,-3,-3,0,0,0,0,0,0,0,0,0,2,2,x,3,-2,x,x,x,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,x,-3,-3,3,3,3,-3,-4,-3,3,3,3,-3,0,-3,3,0,3,0,0,-3,0,0,3,0,0,-3,0,0,3,0,0,-3,0,0,3,0,0
0,0,0,0,-2,-2,0,-3,3,3,-2,3,-3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,-3,4,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,x,-3,-3,3,3,3,-3,-4,-3,3,3,3,-3,0,-3,3,0,3,0,0,-3,0,0,3,0,0,-3,0,0,3,0,0,-3,0,0
0,0,-2,-2,-3,-3,3,0,-2,-3,0,3,3,-2,3,-3,0,0,0,0,0,0,0,0,0,2,2,-3,0,x,x,x,x,x,x,x,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,x,-3,-3,3,3,3,-3,-4,-3,3,3,3,-3,0,-3,3,0,3,0,0,-3,0,0,3,0,0,-3,0,0,3,0,0
-2,x,-3,x,3,0,x,0,0,3,0,-2,-3,0,3,3,-2,3,-3,0,0,0,2,0,-3,0,0,2,2,0,0,0,0,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,x,-3,-3,3,3,3,-3,-4,-3,3,3,3,-3,0,-3,3,0,3,0,0,-3,0,0,3,0,0,-3,0,0
0,0,0,0,0,0,3,3,0,x,0,0,3,0,-2,-3,0,3,3,-4,3,-3,0,0,2,0,0,0,0,2,5,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,x,-3,-3,3,3,3,-3,-4,-3,3,3,3,-3,0,-3,3,0,3,0,0,-3,0,0,3,0,0
0,0,0,0,0,0,0,0,0,3,3,0,x,0,0,x,-4,-2,-3,0,3,3,0,-3,-3,0,2,5,3,3,-3,x,x,3,3,x,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,x,-3,-3,3,3,3,-3,-4,-3,3,3,3,-3,0,-3,3,0,3,0,0,-3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-6,3,0,-6,0,3,3,0,-3,-3,0,3,3,-3,-3,-3,2,x,3,3,-3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,x,-3,-3,3,3,3,-3,-4,-3,3,3,3,-3,0,-3,3,0,3,0,0
0,0,0,0,0,0,-6,0,0,-6,0,0,3,0,3,3,3,-3,-3,0,3,3,-3,-3,-3,0,3,3,3,-3,x,x,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,x,-3,-3,3,3,3,-3,-4,-3,3,3,3,-3,0,-3,3,0
-6,0,0,-6,0,0,0,0,0,0,0,3,3,0,-3,x,0,3,3,-2,-3,-3,0,3,3,0,-3,-3,0,x,3,3,x,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,x,-3,-3,3,3,3,-3,-4,-3,3,3,3,-3,0
0,0,0,0,0,0,0,0,3,0,0,-3,0,0,3,3,0,x,-3,0,3,3,-2,-3,-3,0,3,3,3,-3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,x,-3,-3,3,3,3,-3,-4,-3,3,3
0,0,0,0,0,3,0,0,-3,0,0,3,3,0,-3,-3,0,3,3,0,x,-3,0,3,3,-2,-3,-3,-3,x,3,3,x,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,x,-3,-3,3,3,3,-3,-4
0,0,3,0,0,-3,0,0,3,3,0,-3,-3,0,3,3,0,-3,-3,0,3,3,-2,x,-3,-3,x,3,x,-3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,x,-3,-3,3,3
0,0,-3,0,0,3,3,0,-3,-3,0,3,3,0,-3,-3,0,3,3,-2,x,-3,-3,2,3,-2,-3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,0,-3
0,0,3,3,0,-3,-3,0,3,3,0,-3,-3,0,3,3,-2,x,-3,-3,2,x,-2,x,-3,x,-3,x,x,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3
3,0,-3,-3,0,3,3,0,-3,-3,0,3,3,-2,x,-3,-3,2,x,-2,-2,-3,2,-3,-2,0,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3
-3,0,3,3,0,-3,-3,0,3,3,-2,x,-3,-3,2,x,-2,-2,-2,2,x,x,-2,3,x,-3,x,x,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3
3,0,-3,-3,0,3,3,-2,x,-3,-3,2,x,-2,-2,-2,x,0,-2,0,-2,2,-3,-3,0,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3
-3,0,0,3,-2,-2,-3,-3,2,x,-2,-2,-2,x,0,-2,-2,0,x,2,-3,-3,3,x,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3
3,0,-2,x,-3,x,x,-2,-2,-2,x,0,-2,-2,-2,0,2,-3,-3,3,0,x,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3
-2,-3,0,3,0,-2,-2,-2,0,0,-2,-2,-2,2,x,-3,3,0,2,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3
3,3,0,-2,-2,-2,3,0,-2,-2,x,2,-3,x,0,2,-3,-3,3,3,x,-3,-3,x,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,-3,-3
